gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
C20orf202	chr20:1184097-1188918	2910	1604	3.0	1.0	0.0387268672963	0.0234196142627	1.65360824742
C20orf203	chr20:31219426-31239783	14028	4793	15.4722222222	96.5277777778	0.0414324904388	0.756534923263	0.054766130637
C20orf24	chr20:35234136-35240960	4511	984	0.0	0.0	0.0	0.0	NA
C20orf26	chr20:20033157-20341346	102316	1393	210.0	1.0	0.0771009702125	0.0269670217354	2.85908362328
C20orf27	chr20:3734145-3749035	11412	1170	43.5	235.5	0.143189639464	7.56117259046	0.0189374912094
C20orf62	chr20:43090402-43093984	2240	700	0.0	1.0	0.0	0.0536643732535	0.0
C20orf78	chr20:18790371-18810839	19028	648	8.0	0.0	0.0157935931375	0.0	inf
C20orf85	chr20:56725982-56736183	8665	757	4.0	0.0	0.0173410554079	0.0	inf
C20orf96	chr20:251503-271419	16521	1604	114.388888889	95.6111111111	0.260094765485	2.23917534145	0.116156497738
C21orf128	chr21:43522243-43528644	4035	2141	0.0	0.0	0.0	0.0	NA
C21orf15	chr21:15215453-15220685	3859	1279	3.0	9.0	0.0292032090781	0.264335849489	0.110477671245
C21orf2	chr21:45748826-45759285	6805	1936	942.266544758	615.733455242	5.20151366547	11.947347612	0.435369743512
C21orf33	chr21:45553493-45565605	10181	1574	632.611111111	556.388888889	2.33415923325	13.2787691901	0.175781294172
C21orf37	chr21:18811207-18821503	8395	711	9.0	18.0	0.0402722515184	0.951014209556	0.0423466349017
C21orf49	chr21:34144410-34170016	14615	1190	47.8055555556	13.1944444444	0.122875034133	0.416512700905	0.295009093037
C21orf54	chr21:34537775-34542541	3679	595	3.0	2.0	0.030632015176	0.126269113538	0.24259309595
C21orf58	chr21:47720343-47743813	12163	871	52.25	45.75	0.161372560367	1.97313611187	0.0817848091655
C21orf59	chr21:33973983-33984918	8514	1354	108.638888889	342.361111111	0.479331280036	9.49838708855	0.0504644920834
C21orf62	chr21:34162983-34186053	17225	3965	265.0	0.0	0.577924019653	0.0	inf
C21orf67	chr21:46353198-46359828	3595	748	37.0	15.0	0.386622327473	0.753310052355	0.513231339824
C21orf88	chr21:40969074-40984749	5465	609	3.0	0.0	0.0206212596217	0.0	inf
C21orf90	chr21:45937097-45938860	718	971	0.0	0.0	0.0	0.0	NA
C21orf91	chr21:19161283-19191703	23147	5367	127.277777778	346.722222222	0.206557978204	2.42680110379	0.0851153305812
C21orf91-OT1	chr21:19149720-19164826	14148	432	22.4444444444	3.55555555556	0.0595933652031	0.309177459074	0.192748091603
C22orf15	chr22:24105207-24108050	1979	864	21.8888888889	9.11111111111	0.415491385754	0.396133619438	1.04886675951
C22orf23	chr22:38339056-38349676	3565	1755	72.7222222222	111.277777778	0.76628744292	2.38185557894	0.321718684246
C22orf24	chr22:32329506-32341336	9577	1247	16.25	3.75	0.0637394012487	0.112966302959	0.564233754481
C22orf29	chr22:19833660-19842371	2076	6635	0.0	0.0	0.0	0.0	NA
C22orf31	chr22:29454659-29457907	1997	1070	4.0	0.0	0.0752429870354	0.0	inf
C22orf34	chr22:49808173-50051190	34148	138	574.0	31.0	0.631438010228	8.43852825798	0.0748279784014
C22orf39	chr22:19428409-19435755	2908	736	253.222222222	63.7777777778	3.27108263225	3.25518495973	1.00488380007
C22orf42	chr22:32545518-32555243	8877	805	0.0	0.0	0.0	0.0	NA
C22orf46	chr22:42086546-42094140	1644	4975	9.0	596.0	0.205648145679	4.50025658721	0.0456969823152
C2CD2	chr21:43305218-43373999	33496	5727	194.055555556	195.944444444	0.217629234406	1.28525668981	0.169327447297
C2CD2L	chr11:118978059-118987834	6146	3381	126.805555556	684.194444444	0.775050189516	7.60183562001	0.10195566285
C2CD3	chr11:73723758-73882064	109852	6108	332.111111111	1086.22222222	0.113568931288	6.68041983279	0.0170002685655
C2CD4A	chr15:62359175-62363116	496	3445	1.0	116.0	0.07573601064	1.26489030716	0.0598755561735
C2CD4B	chr15:62455736-62457482	170	1576	0.0	2.0	0.0	0.0476713975602	0.0
C2CD4C	chr19:405442-409170	604	3124	0.0	0.0	0.0	0.0	NA
C2CD4D	chr1:151810338-151813033	982	1713	0.0	0.0	0.0	0.0	NA
C2CD5	chr12:22601479-22697480	86191	4321	1203.52777778	876.472222222	0.524539623874	7.61970209113	0.0688399123222
C2orf15	chr2:99758184-99767928	6742	1408	0.0	0.0	0.0	0.0	NA
C2orf27A	chr2:132480063-132524977	41731	1219	138.0	12.0	0.124223681587	0.369795517087	0.335925331288
C2orf27B	chr2:132552533-132559234	3830	1325	0.0	1.0	0.0	0.0283509896434	0.0
C2orf40	chr2:106682112-106694609	10886	782	37.0	26.0	0.127678418819	1.24896623173	0.102227278509
C2orf42	chr2:70377016-70418151	26573	2524	141.805555556	271.194444444	0.200464169794	4.03622659416	0.0496662328333
C2orf43	chr2:20883773-21022890	123595	3428	613.0	209.0	0.18631322111	2.29028524124	0.0813493523665
C2orf44	chr2:24252205-24270296	11134	3776	17.0	116.0	0.0573563895919	1.15401141636	0.0497017523213
C2orf47	chr2:200820039-200828847	6986	1511	51.1388888889	104.861111111	0.274983609329	2.60695834845	0.105480630134
C2orf48	chr2:10281980-10350942	61611	728	43.0	0.0	0.0262176824744	0.0	inf
C2orf49	chr2:105953815-105965271	6892	4245	62.6944444444	546.305555556	0.341718027758	4.83439379756	0.0706847729142
C2orf50	chr2:11273178-11286916	10515	1056	34.0	5.0	0.121465723579	0.177864873473	0.682910128388
C2orf54	chr2:241825464-241835573	3973	1852	2.0	27.0	0.0189101743153	0.547654781043	0.0345293695407
C2orf61	chr2:47314129-47382517	21371	646	29.0	2.0	0.0509750024353	0.116300499311	0.438304244069
C2orf66	chr2:197669138-197675000	1622	2256	0.0	4.0	0.0	0.066604718577	0.0
C2orf68	chr2:85832375-85839179	1871	4265	0.0	0.0	0.0	0.0	NA
C2orf69	chr2:200775978-200792996	11608	3728	38.0	408.0	0.122973150288	4.11119769345	0.0299117579492
C2orf70	chr2:26785480-26802395	15691	695	7.0	0.0	0.0167583601391	0.0	inf
C2orf71	chr2:29284555-29297127	5048	7046	0.0	0.0	0.0	0.0	NA
C2orf72	chr2:231902280-231914427	7574	3579	9.0	1.0	0.0446376487321	0.0104959657104	4.25283865857
C2orf73	chr2:54558070-54588714	27781	1921	20.0	0.0	0.0270437070497	0.0	inf
C2orf74	chr2:61372242-61391964	1282	771	6.0	135.0	0.175811519239	6.57753991239	0.0267290691628
C2orf76	chr2:120060019-120124258	59396	950	137.805555556	45.1944444444	0.0871552653178	1.78708639469	0.0487694750387
C2orf78	chr2:74011315-74044274	26097	3045	0.0	0.0	0.0	0.0	NA
C2orf80	chr2:209030070-209054773	20786	1214	11.0	0.0	0.0198795186208	0.0	inf
C2orf81	chr2:74641302-74644844	1260	2229	19.6666666667	133.333333333	0.586332967029	2.24705017362	0.26093452381
C2orf82	chr2:233734993-233741107	5562	465	6.0	5.0	0.040523259199	0.40392539008	0.100323624595
C2orf83	chr2:228474805-228498036	19963	1992	10.0	55.0	0.0188173427228	1.03718793688	0.0181426548205
C2orf88	chr2:191002485-191068210	18039	3788	290.0	38.0	0.603906412243	0.376840635835	1.60255119755
C2orf91	chr2:42162507-42180943	13902	3721	5.97222222222	238.027777778	0.0161377423205	2.4029906095	0.00671569096306
C3	chr19:6677845-6720662	32738	5101	31.7222222222	1.27777777778	0.0363995119321	0.00940988051778	3.86822254155
C3AR1	chr12:8210918-8218955	4892	1955	6.0	7.0	0.0460732558595	0.134504055725	0.34254175914
C3P1	chr19:10152031-10184813	22412	3763	15.2777777778	5.72222222222	0.0256072933431	0.057123472873	0.448279701062
C3orf14	chr3:62304647-62321888	4360	202	2.0	3.0	0.0172316794851	0.557896949665	0.0308868501529
C3orf17	chr3:112721291-112738555	12189	4701	448.135416667	1027.86458333	1.38110053226	8.21352819779	0.168149484484
C3orf18	chr3:50595455-50608458	6655	2062	89.3333333333	177.666666667	0.504254266083	3.23669215339	0.155793088186
C3orf20	chr3:14716605-14814543	84956	2826	444.194444444	13.8055555556	0.196409806543	0.183512576226	1.07027981723
C3orf22	chr3:126268518-126277758	8020	947	1.0	0.0	0.00468392285255	0.0	inf
C3orf27	chr3:128290842-128294929	935	2697	0.0	78.0	0.0	1.0864200147	0.0
C3orf30	chr3:118864996-118870302	3433	1814	7.0	5.0	0.0765963964294	0.103542065263	0.739761141858
C3orf33	chr3:155480400-155524055	34152	1931	87.4722222222	85.5277777778	0.0962139666155	1.6638302502	0.057826792489
C3orf35	chr3:37440967-37476988	14884	890	91.4166666667	22.5833333333	0.230722432485	0.953195843276	0.242051446314
C3orf38	chr3:88198892-88207115	4855	2630	62.3055555556	493.694444444	0.482082803784	7.05158253152	0.0683651934341
C3orf43	chr3:196233749-196242237	4720	1810	5.0	7.0	0.0397934971159	0.145279242509	0.273910411622
C3orf49	chr3:63805040-63834312	13750	1289	51.3055555556	4.69444444444	0.140167006423	0.136809226702	1.02454351802
C3orf52	chr3:111805181-111837073	28090	2025	36.0	35.0	0.0481431899604	0.649272664055	0.074149417688
C3orf55	chr3:157261132-157319021	24164	277	167.0	0.0	0.259616174199	0.0	inf
C3orf56	chr3:126911973-126917027	3267	1739	0.0	0.0	0.0	0.0	NA
C3orf58	chr3:143690639-143711210	14389	3163	56.0	148.0	0.146198028462	1.75770757795	0.0831753986247
C3orf62	chr3:49306029-49314508	3708	3590	17.0	397.0	0.172223851596	4.1541307318	0.0414584573079
C3orf65	chr3:185431039-185435955	2511	1964	0.0	0.0	0.0	0.0	NA
C3orf67	chr3:58727736-59035715	161085	2551	126.472222222	1.52777777778	0.02949335306	0.0224974777893	1.31096264818
C3orf67-AS1	chr3:58810196-59004819	160676	2203	0.0	0.0	0.0	0.0	NA
C3orf70	chr3:184795837-184870802	59359	5901	71.0	79.0	0.0449320128489	0.502904565483	0.0893450088402
C3orf79	chr3:153202283-153220486	16189	580	19.0	0.0	0.0440877240269	0.0	inf
C3orf84	chr3:49215068-49229291	10105	702	8.0	0.0	0.0297397813181	0.0	inf
C4BPA	chr1:207277606-207318317	35531	2243	42.1944444444	2.80555555556	0.0446099713243	0.0469865654756	0.949419709076
C4BPB	chr1:207262211-207273337	8738	869	39.6111111111	7.38888888889	0.170289976672	0.319406287553	0.533145349067
C4orf17	chr4:100432160-100463460	27792	1636	20.0	1.0	0.0270330032221	0.0229615288982	1.17731721359
C4orf19	chr4:37455551-37595132	4982	3477	47.9722222222	11.0277777778	0.361718078561	0.11914269427	3.03600720781
C4orf22	chr4:81256873-81884910	571379	895	774.833333333	0.166666666667	0.0509410770198	0.00699535591759	7.2821279746
C4orf26	chr4:76481257-76491103	6608	1747	19.0	31.0	0.108010920743	0.666580938524	0.16203721784
C4orf27	chr4:170650618-170679093	25191	1216	75.0	72.0	0.111840720726	2.22424704932	0.0502825083032
C4orf29	chr4:128886460-128952455	51854	2187	638.972222222	277.027777778	0.462896414594	4.75837469034	0.0972803624594
C4orf3	chr4:120217573-120225600	1556	2759	4.58333333333	1486.41666667	0.11065115522	20.2382505136	0.00546742689764
C4orf32	chr4:113066552-113110237	35205	2726	298.0	291.0	0.31797722655	4.01006340122	0.0792948127585
C4orf33	chr4:130014828-130033843	14356	1506	69.0	78.0	0.180550935368	1.94560078329	0.092799579913
C4orf36	chr4:87797357-87813575	11899	908	16.0	1.0	0.0505118901117	0.0413712128606	1.22094293638
C4orf45	chr4:159814683-159956333	98144	817	55.3611111111	1.63888888889	0.0211897164501	0.0753549100833	0.281198881754
C4orf46	chr4:159587826-159593407	1603	3144	15.0	91.0	0.351513361922	1.0872838983	0.323294920924
C4orf47	chr4:186350544-186370821	16870	974	16.0	2.0	0.0356277996704	0.0771356494403	0.461885002964
C4orf48	chr4:2043719-2045697	1438	376	6.44444444444	51.5555555556	0.168349061512	5.15076490329	0.0326842837274
C4orf51	chr4:146601355-146653948	42454	845	41.0	0.0	0.0362785017283	0.0	inf
C4orf6	chr4:5526882-5529527	1773	872	0.0	0.0	0.0	0.0	NA
C5	chr9:123714613-123812554	81661	5464	114.25	87.25	0.0525564008639	0.599844728488	0.087616675396
C5AR1	chr19:47813103-47825327	7589	2341	7.0	36.0	0.0346495492083	0.577677149076	0.059980820193
C5AR2	chr19:47835403-47845272	172	1231	0.0	3.0	0.0	0.0915476716753	0.0
C5orf15	chr5:133291197-133304406	10121	2281	406.666666667	282.333333333	1.50938229946	4.64965759199	0.324622247896
C5orf22	chr5:31532372-31555165	16568	3612	60.0	271.0	0.136039574882	2.81841960304	0.0482680345876
C5orf24	chr5:134181369-134195425	6342	4838	131.333333333	627.666666667	0.777916227442	4.87357106142	0.159619346397
C5orf27	chr5:95187935-95195836	5711	1916	4.0	62.0	0.0263106715303	1.21557087641	0.0216447037692
C5orf28	chr5:43444353-43483992	28874	2761	366.583333333	184.416666667	0.476924755142	2.50909937846	0.190078065156
C5orf30	chr5:102594441-102614361	16824	3010	78.0	32.0	0.174160412485	0.3993627777	0.436095756063
C5orf34	chr5:43486802-43515273	23100	2533	154.583333333	37.4166666667	0.251382354508	0.554899082563	0.453023554026
C5orf38	chr5:2752261-2755511	2360	890	0.0	0.0	0.0	0.0	NA
C5orf42	chr5:37106329-37249530	115345	11199	267.083333333	455.916666667	0.0869825461255	1.52929167968	0.0568776691074
C5orf45	chr5:179264265-179285840	17125	1036	963.166666667	176.833333333	2.11278334912	6.41192567815	0.329508396568
C5orf46	chr5:147272270-147286101	12771	542	9.0	0.0	0.0264729114006	0.0	inf
C5orf47	chr5:173416161-173433143	13889	2522	22.0	2.0	0.0595025810428	0.0297898979203	1.99740802074
C5orf49	chr5:7830490-7851603	17859	2385	7.0	0.0	0.0147239727276	0.0	inf
C5orf51	chr5:41904469-41921738	11787	5222	71.2777777778	355.722222222	0.227161626363	2.55892896889	0.0887721500382
C5orf52	chr5:157098560-157107162	6425	697	5.0	3.0	0.0292335107217	0.161686060018	0.180804150454
C5orf56	chr5:131746464-131811736	61127	805	3324.11111111	208.888888889	2.0428033043	9.74773156682	0.20956704545
C5orf58	chr5:169659949-169673235	6900	510	216.916666667	13.0833333333	1.1809402718	0.963678859568	1.22545001385
C5orf60	chr5:179068557-179072047	2295	1195	1.41666666667	34.5833333333	0.0231883094305	1.08713392121	0.0213297634984
C5orf63	chr5:126378249-126409184	19414	322	89.0	28.0	0.172210284006	3.2665270676	0.0527196868239
C5orf64	chr5:60933635-61002362	63884	2970	5.0	54.0	0.00294009934236	0.683001114135	0.00430467722747
C5orf66	chr5:134368969-134680370	299034	2474	356.0	2.0	0.0447212083401	0.0303678749211	1.47264859514
C5orf66-AS1	chr5:134374520-134375737	374	838	0.0	0.0	0.0	0.0	NA
C5orf66-AS2	chr5:134571923-134583867	9784	2160	0.0	0.0	0.0	0.0	NA
C6	chr5:41142247-41261540	61206	3504	44.1944444444	5.80555555556	0.0271242527477	0.0622391695759	0.435806790684
C6orf1	chr6:34214156-34216885	1542	849	16.0	171.0	0.389780142957	7.56610774846	0.0515165995404
C6orf10	chr6:32260474-32339689	69370	2091	51.0	3.0	0.0276173868408	0.0538953533392	0.512426120801
C6orf106	chr6:34555056-34664627	92655	4231	425.0	2074.0	0.172307496011	18.4140716354	0.00935738164936
C6orf118	chr6:165693152-165723111	22706	1839	38.4722222222	2.52777777778	0.0636488762995	0.0516346531365	1.23267752242
C6orf123	chr6:168185218-168197539	10143	1650	2.0	32.0	0.00740709085624	0.728534521744	0.0101671103224
C6orf132	chr6:42068856-42110715	30335	6742	37.0	76.0	0.0458186011955	0.423456638547	0.108201400154
C6orf136	chr6:30614815-30620987	2993	1034	53.6388888889	207.361111111	0.673220229858	7.53339733602	0.0893647580009
C6orf147	chr6:73983861-74020088	28154	1444	0.0	0.0	0.0	0.0	NA
C6orf15	chr6:31078999-31080332	197	1136	0.0	1.0	0.0	0.0330678356316	0.0
C6orf163	chr6:88054570-88075181	17662	1304	150.944444444	35.0555555556	0.321041632037	1.00986510166	0.317905462335
C6orf164	chr6:88106841-88109459	775	1558	2.19444444444	26.8055555556	0.106367019388	0.646310871002	0.164575630954
C6orf165	chr6:88117689-88174191	47756	2215	63.5	6.5	0.0499493548689	0.110236071469	0.453112617343
C6orf195	chr6:2622971-2635298	10048	2070	5.0	1.0	0.0186928051739	0.0181473725978	1.03005573248
C6orf201	chr6:4079439-4130999	42797	1273	19.0	2.0	0.0166772475704	0.0590181638294	0.282578218099
C6orf203	chr6:107349375-107372790	15540	1185	145.027777778	65.9722222222	0.350577693639	2.09135069231	0.16763218858
C6orf211	chr6:151773392-151791234	13229	2497	41.0	112.0	0.116423577925	1.68493666923	0.06909670853
C6orf222	chr6:36283534-36304662	16608	3735	8.0	1.0	0.018094923544	0.010057579994	1.79913294798
C6orf223	chr6:43968336-43973694	1735	3580	1.0	1.0	0.0216513321484	0.0104930338764	2.06340057637
C6orf229	chr6:24797548-24799124	534	821	24.0	33.0	1.68831736078	1.5099232913	1.11814776983
C6orf25	chr6:31691120-31694485	821	2268	0.0	34.0	0.0	0.563144657598	0.0
C6orf48	chr6:31802691-31807543	3464	455	184.305555556	1519.69444444	1.99868634186	125.466845997	0.0159299958964
C6orf52	chr6:10671650-10695030	20415	426	23.75	2.25	0.0437016999921	0.198407013789	0.220262878602
C6orf57	chr6:71276624-71298606	18402	525	91.0	30.0	0.185763535281	2.14657493014	0.0865395065754
C6orf58	chr6:127898318-127912963	13358	1201	15.0	0.0	0.0421826560235	0.0	inf
C6orf62	chr6:24705089-24719403	10742	2472	601.361111111	1944.63888889	2.10297588799	29.5511646536	0.0711638919359
C6orf7	chr6:80513303-80580137	63641	750	118.0	11.0	0.0696512818896	0.550954232069	0.126419360875
C6orf89	chr6:36839645-36896740	31846	6527	283.666666667	1994.33333333	0.334608921551	11.4780532977	0.0291520620153
C6orf99	chr6:159309618-159331385	16557	638	23.0	8.0	0.0521831496878	0.471035251128	0.110783958447
C7	chr5:40909598-40983042	62804	4013	78.0	53.0	0.0466542701045	0.496124656792	0.0940373945657
C7orf25	chr7:42948871-42951689	993	1820	3.0	56.0	0.11348961111	1.15584803931	0.0981873111782
C7orf26	chr7:6629914-6648355	13163	1913	188.138888889	975.861111111	0.53691779152	19.1627195176	0.0280188723228
C7orf31	chr7:25174315-25219817	37686	3609	116.333333333	242.666666667	0.115960006243	2.52584876789	0.0459093227263
C7orf33	chr7:148287656-148312952	20299	1354	14.0	0.0	0.0259082150788	0.0	inf
C7orf34	chr7:142636602-142637957	572	768	0.0	0.0	0.0	0.0	NA
C7orf43	chr7:99752042-99756302	1746	2514	171.444444444	1390.55555556	3.68861458261	20.7781641425	0.177523603978
C7orf49	chr7:134850531-134855578	2162	1260	275.527777778	280.472222222	4.78733480845	8.36187001143	0.572519639973
C7orf50	chr7:1036622-1177893	126271	1264	612.0	316.0	0.182067279912	9.39126531936	0.0193868742625
C7orf55	chr7:139025195-139031065	3611	819	0.0	0.0	0.0	0.0	NA
C7orf55-LUC7L2	chr7:139025877-139108203	70135	2747	0.0	0.0	0.0	0.0	NA
C7orf57	chr7:48075107-48100894	22217	1918	87.6944444444	5.30555555556	0.148275967919	0.103912158267	1.42693569638
C7orf60	chr7:112459201-112579932	102860	3942	345.083333333	384.916666667	0.126026410291	3.66804113903	0.0343579598794
C7orf61	chr7:100054237-100061894	4428	1004	19.8055555556	12.1944444444	0.168020981951	0.456260012749	0.368257084241
C7orf62	chr7:88423419-88425031	593	1019	0.0	0.0	0.0	0.0	NA
C7orf63	chr7:89874487-89940377	58298	3848	34.3333333333	3.66666666667	0.0221231220715	0.0357948435596	0.618053324767
C7orf65	chr7:47694841-47701246	2864	2911	1.0	23.0	0.0131162923455	0.296803988108	0.0441917658489
C7orf66	chr7:108524037-108524637	178	422	0.0	1.0	0.0	0.0890167328849	0.0
C7orf69	chr7:47834888-47859444	22539	663	0.0	0.0	0.0	0.0	NA
C7orf71	chr7:26677489-26686924	7164	1991	6.0	1.0	0.031461525358	0.0188674340921	1.6675041876
C7orf72	chr7:50135681-50198852	57406	1404	44.5277777778	4.47222222222	0.0291378723613	0.119657622382	0.243510373859
C7orf73	chr7:135347220-135361160	10254	2498	27.0	695.0	0.0989132684309	10.4514481937	0.00946407297801
C7orf76	chr7:96110937-96132835	18853	2677	11.0	1.0	0.021917767679	0.0140325219565	1.56192648385
C8A	chr1:57320442-57383894	59769	2392	10.0	0.0	0.00628504095391	0.0	inf
C8B	chr1:57394882-57431813	33697	2162	28.9166666667	0.0833333333333	0.0322359959424	0.00144792866472	22.2635249429
C8G	chr9:139839697-139841426	852	877	2.61111111111	2.38888888889	0.115125057384	0.102324694978	1.12509553445
C8orf12	chr8:11225910-11296166	45679	1222	22.0	0.0	0.0180921506185	0.0	inf
C8orf22	chr8:49966894-49988642	1750	1126	0.0	0.0	0.0	0.0	NA
C8orf31	chr8:144120678-144135720	10582	1875	31.0833333333	41.9166666667	0.110342782213	0.839787814336	0.13139364531
C8orf33	chr8:146277823-146281416	976	2617	22.3611111111	754.638888889	0.860652160984	10.8322721068	0.0794525979868
C8orf34	chr8:69242956-69731258	176201	1396	202.0	0.0	0.0430652628421	0.0	inf
C8orf37	chr8:96257140-96281462	20235	3373	31.7777777778	93.2222222222	0.0589935344444	1.03821479105	0.0568220901428
C8orf37-AS1	chr8:96281063-96822371	486128	180	528.0	0.0	0.0408006787399	0.0	inf
C8orf44	chr8:67579786-67593377	10159	1885	0.0	0.0	0.0	0.0	NA
C8orf44-SGK3	chr8:67579786-67774257	75806	4563	70.0	0.0	0.0346879440865	0.0	inf
C8orf46	chr8:67405490-67430759	20353	3465	21.0	7.0	0.0387592142105	0.0758890126817	0.510735518105
C8orf58	chr8:22457113-22461662	2488	1954	48.0277777778	137.972222222	0.725147273007	2.65247440244	0.273385210557
C8orf59	chr8:86126287-86132643	5087	916	374.166666667	385.833333333	2.76304182452	15.8229834165	0.174622051466
C8orf69	chr8:96219234-96228602	8472	519	1.0	0.0	0.00443402517439	0.0	inf
C8orf74	chr8:10530146-10558103	26230	1036	14.0	1.0	0.0200499755198	0.0362597116578	0.552954632101
C8orf76	chr8:124232195-124253638	17368	1342	93.0	20.0	0.201148704445	0.559836978799	0.359298710272
C8orf82	chr8:145751602-145754458	924	1932	8.0	101.0	0.325238625779	1.96380496326	0.165616561656
C8orf86	chr8:38368351-38386180	12651	2250	13.0	57.0	0.0386013593081	0.951648219029	0.0405626349488
C8orf87	chr8:94146323-94179079	31309	588	11.0	0.0	0.0131979837763	0.0	inf
C8orf88	chr8:91970705-91997485	25072	1053	78.0	4.0	0.116866415908	0.142697288803	0.818981333759
C9	chr5:39284377-39364655	69017	2692	161.0	4.0	0.0876302195933	0.0558173273067	1.56994653491
C9orf106	chr9:132083294-132084882	745	843	1.0	2.0	0.0504229010435	0.0891223280604	0.565771812081
C9orf114	chr9:131581929-131592100	5455	4286	130.583333333	456.416666667	0.899243064799	4.00030799146	0.224793457584
C9orf116	chr9:138387025-138391761	3562	676	3.77777777778	2.22222222222	0.0398406663994	0.123488038387	0.322627737226
C9orf117	chr9:130469270-130476303	4784	1722	33.6111111111	20.3888888889	0.263922125521	0.444779245348	0.593377789726
C9orf129	chr9:96080480-96108696	24266	1154	10.5277777778	0.472222222222	0.016297561087	0.0153717995792	1.06022466681
C9orf131	chr9:35041091-35045988	295	3131	6.0	27.0	0.764035144626	0.323940164322	2.35856873823
C9orf135	chr9:72435730-72521148	77663	851	61.0	0.0	0.0295052822827	0.0	inf
C9orf135-AS1	chr9:72434320-72435655	276	953	0.0	13.0	0.0	0.512430006933	0.0
C9orf139	chr9:139921915-139931234	5277	3815	6.0	34.0	0.0427118377231	0.33478691571	0.127579172658
C9orf142	chr9:139886869-139888428	747	812	65.0833333333	428.916666667	3.27290415637	19.8427104264	0.164942393757
C9orf152	chr9:112961845-112970413	5416	2656	2.0	5.0	0.0138718837804	0.0707173593325	0.196159527326
C9orf153	chr9:88835179-88874572	29289	1737	63.0	5.0	0.0808016272484	0.108132012888	0.747249820752
C9orf156	chr9:100666770-100684852	15037	1647	563.25	342.75	1.40709721118	7.81750136785	0.179993215859
C9orf16	chr9:130922538-130926207	2774	713	96.4444444444	729.555555556	1.30603513534	38.4373059604	0.0339783213913
C9orf169	chr9:140119086-140120763	380	1297	1.0	7.0	0.0988554244143	0.202741271351	0.487593984962
C9orf170	chr9:89763558-89774641	7584	3409	1.0	0.0	0.0049531990081	0.0	inf
C9orf171	chr9:135285582-135448706	142643	1740	170.0	3.0	0.0447695324493	0.0647673470301	0.691236163008
C9orf173	chr9:140145712-140147935	1016	879	0.0	0.0	0.0	0.0	NA
C9orf24	chr9:34379016-34397849	1865	402	4.38888888889	4.61111111111	0.0884015442633	0.430887242403	0.205161665428
C9orf3	chr9:97488950-97849500	156434	1499	337.0	25.0	0.0809250268516	0.626502022639	0.129169617858
C9orf37	chr9:140509783-140513308	1788	1452	155.416666667	314.583333333	3.2652330016	8.13866542254	0.401200053336
C9orf40	chr9:77561498-77567802	3894	2325	109.0	66.0	1.0515130147	1.06636302981	0.986074146706
C9orf41	chr9:77597872-77643310	40051	2193	307.916666667	249.083333333	0.288804485573	4.26668065657	0.067688329364
C9orf43	chr9:116172923-116191964	15972	1948	25.1111111111	12.8888888889	0.0590596310815	0.248548203752	0.237618418439
C9orf47	chr9:91605777-91611057	384	4839	0.0	0.0	0.0	0.0	NA
C9orf50	chr9:132374503-132383055	5866	1620	0.0	0.0	0.0	0.0	NA
C9orf57	chr9:74666296-74675521	6548	1497	2.0	0.0	0.0114737511538	0.0	inf
C9orf62	chr9:138235094-138238404	1390	1920	0.0	0.0	0.0	0.0	NA
C9orf64	chr9:86553226-86571663	11531	2473	13.0	116.0	0.0423506891516	1.76204897217	0.0240349103915
C9orf69	chr9:139006426-139010731	1047	2444	19.0	499.0	0.681696431969	7.66978951614	0.0888807222851
C9orf72	chr9:27546542-27573864	10849	709	154.0	159.0	0.533230660589	8.4243226278	0.063296562127
C9orf78	chr9:132589563-132597572	5349	1818	391.361111111	3340.63888889	2.74845842597	69.0271202238	0.039817080838
C9orf84	chr9:114448798-114557288	62033	4224	179.416666667	7.58333333333	0.108648591516	0.0674404311917	1.61103049901
C9orf85	chr9:74526422-74588371	53879	1315	319.5	104.5	0.222759091263	2.98520829163	0.0746209542186
C9orf89	chr9:95858449-95875565	14847	906	194.611111111	370.388888889	0.492394309568	15.3572641364	0.0320626320674
C9orf9	chr9:135754289-135765418	9135	719	27.0	15.0	0.111029737766	0.78369390704	0.141674876847
C9orf91	chr9:117373705-117408703	26690	4356	183.0	570.0	0.257564863761	4.91553832143	0.0523980990318
C9orf92	chr9:16203932-16276311	44767	296	31.0	1.0	0.0260128420399	0.126908990802	0.204972412715
C9orf96	chr9:136243283-136271220	20936	2172	147.638888889	35.3611111111	0.264905612727	0.611575647204	0.43315265076
CA1	chr8:86240457-86290383	11496	824	4.0	0.0	0.0130706545851	0.0	inf
CA10	chr17:49707673-50237377	507378	2841	0.0	0.0	0.0	0.0	NA
CA11	chr19:49141271-49149451	5145	1653	0.0	0.0	0.0	0.0	NA
CA12	chr15:63615729-63674075	50931	3942	33.0	26.0	0.0243397345851	0.247765498025	0.0982369812552
CA13	chr8:86157715-86196302	30909	3855	47.0	86.0	0.05712115824	0.838027307357	0.0681614521848
CA14	chr1:150230217-150237480	4990	1741	0.0	0.0	0.0	0.0	NA
CA2	chr8:86376130-86393721	15618	1666	13.0	1.0	0.0312681391092	0.0225480559889	1.3867332565
CA3	chr8:86351055-86361267	8076	1751	3.0	2.0	0.0139543318267	0.0429069803283	0.325222882615
CA4	chr17:58227301-58236906	8038	1154	0.0	0.0	0.0	0.0	NA
